"Event" "Date" "Miyu Yamashita" "KANNA" "Chikage Kiba" "Shoko Nakajima" "Ayumi Takada" "Nonoko" "Yuka Sakazaki" "Ura Erika" "Rika Tatsumi" "Erin" "Saki Akai" "Akane Miura" "Ai Shimizu" "Hyper Misao" "MIZUHO" "Azusa Takigawa" "Saki Akamiya" "Yuu" "Nodoka-Oneesan" "Marika Kobashi" "Candice LeRae" "Maho Kurone" "Hinako" "Reika Saiki" "Mil Clown" "Cherry" "Laura James" "Maki Itoh" "Sakisama" "Martha" "Yuna Manase" "Mizuki" "Yukio Saint Laurent" "Yuki Kamifuku" "Solo Darling" "Meiko Satomura" "Shiro Koshinaka"
"69" "Tokyo Game Show 2016 4Gamer.net X TJPW Day 1 Part 2" 2016-09-17 1660.30162088143 1511.01830177157 1572.8018404591 1590.02136645899 1469.17568639486 1542.88807988713 1494.85872766473 1496.75982569338 1396.99867445916 1428.3902660907 1585.36672894507 1569.2843885221 1569.8393626909 1416.93507517492 1419.10356495493 1343.69888099032 1525.82405845551 1622.10333545509 1385.92574080557 1404.2546791361 1683.23871924804 1492.37648064437 NA 1518.83459521601 NA NA NA NA NA NA NA NA NA NA NA NA NA
"70" "Tokyo Game Show 2016 4Gamer.net X TJPW Day 2 Part 1" 2016-09-18 1664.87338304372 1497.84950314984 1572.8018404591 1590.02136645899 1469.17568639486 1542.88807988713 1492.57284658359 1496.75982569338 1410.16747308089 1428.3902660907 1585.36672894507 1569.2843885221 1569.8393626909 1416.93507517492 1419.10356495493 1339.12711882804 1525.82405845551 1622.10333545509 1385.92574080557 1406.54056021724 1683.23871924804 1492.37648064437 NA 1518.83459521601 NA NA NA NA NA NA NA NA NA NA NA NA NA
"71" "Tokyo Game Show 2016 4Gamer.net X TJPW Day 2 Part 2" 2016-09-18 1669.44402116133 1497.84950314984 1572.8018404591 1597.28265064964 1469.17568639486 1549.41374543023 1492.57284658359 1496.75982569338 1410.16747308089 1428.3902660907 1585.36672894507 1571.5697075809 1569.8393626909 1410.40940963181 1419.10356495493 1339.12711882804 1525.82405845551 1619.81801639629 1381.35510268797 1406.54056021724 1683.23871924804 1485.11519645372 NA 1518.83459521601 NA NA NA NA NA NA NA NA NA NA NA NA NA
"72" "Shinjuku Love Rin" 2016-09-22 1658.02530498464 1502.85387786803 1572.8018404591 1594.78046329055 1469.17568639486 1556.31278816557 1480.24452642626 1496.75982569338 1422.49579323822 1428.3902660907 1587.86891630417 1569.0675202218 1572.34155005 1419.57510335787 1419.10356495493 1334.90181867906 1525.82405845551 1631.23673257298 1372.1894089619 1403.86681763088 1683.23871924804 1480.11082173553 NA 1518.83459521601 NA NA NA NA NA NA NA NA NA NA NA NA NA
"73" "Osaka Love Rin" 2016-10-16 1660.99031982406 1502.85387786803 1572.8018404591 1601.60542764143 1469.17568639486 1545.23824367864 1480.24452642626 1496.75982569338 1428.42582291707 1428.3902660907 1587.86891630417 1574.64130921569 1572.34155005 1411.84943990567 1419.10356495493 1331.66564096741 1525.82405845551 1628.27171773355 1366.25937928305 1398.293028637 1683.23871924804 1476.52203509629 NA 1529.90913970294 1507.7256634522 NA NA NA NA NA NA NA NA NA NA NA NA
"74" "Yokohama Music & Super Universal Festival Part 1" 2016-10-22 1666.12930843493 1502.85387786803 1572.8018404591 1606.34122512025 1469.17568639486 1545.23824367864 1480.24452642626 1496.75982569338 1425.82054240382 1428.3902660907 1587.86891630417 1574.64130921569 1572.34155005 1406.63887887917 1419.10356495493 1331.66564096741 1525.82405845551 1633.48227876006 1368.8646597963 1393.55723115818 1683.23871924804 1471.38304648542 NA 1529.90913970294 1507.7256634522 NA NA NA NA NA NA NA NA NA NA NA NA
"75" "Yokohama Music & Super Universal Festival Part 2" 2016-10-22 1663.37199953178 1502.85387786803 1572.8018404591 1609.0985340234 1469.17568639486 1549.76389323403 1480.24452642626 1496.75982569338 1425.82054240382 1428.3902660907 1587.86891630417 1580.15592702199 1572.34155005 1399.46897907614 1419.10356495493 1327.13999141202 1525.82405845551 1633.48227876006 1368.8646597963 1388.04261335188 1683.23871924804 1471.38304648542 NA 1529.90913970294 1514.89556325523 NA NA NA NA NA NA NA NA NA NA NA NA
"76" "In A Corner Of A City Called Yokohama" 2016-10-29 1666.77398643583 1502.85387786803 1572.8018404591 1603.08479667681 1469.17568639486 1554.10970410504 1480.24452642626 1496.75982569338 1421.17464103841 1428.3902660907 1587.86891630417 1576.10135369397 1572.34155005 1395.66883214505 1419.10356495493 1322.79418054101 1525.82405845551 1638.12818012546 1372.91923312432 1384.64062644783 1683.23871924804 1463.27389982939 NA 1538.01828635898 1524.70944753291 NA NA NA NA NA NA NA NA NA NA NA NA
"77" "Battle Mission 2016 Code.5" 2016-11-12 1669.88539199593 1502.85387786803 1572.8018404591 1607.50273305352 1469.17568639486 1551.04815820387 1480.24452642626 1496.75982569338 1416.75670466171 1428.3902660907 1587.86891630417 1573.89238550562 1572.34155005 1398.73037804621 1419.10356495493 1316.67108873868 1525.82405845551 1640.33714831382 1369.80782756423 1384.64062644783 1683.23871924804 1455.02395508643 NA 1544.14137816131 1532.95939227587 NA NA NA NA NA NA NA NA NA NA NA NA
"78" "Battle Mission 2016 Code.6" 2016-11-20 1660.69706628041 1502.85387786803 1572.8018404591 1628.80470638362 1469.17568639486 1558.35264548404 1480.24452642626 1496.75982569338 1423.95313397272 1428.3902660907 1587.86891630417 1561.77873789104 1572.34155005 1402.43847398856 1419.10356495493 1309.47465942767 1525.82405845551 1636.62905237146 1362.39163567952 1384.64062644783 1683.23871924804 1447.71946780626 NA 1544.14137816131 1540.37558416057 NA NA NA NA NA NA NA NA NA NA NA NA
"79" "In A Corner Of A City Called Kasukabe" 2016-12-10 1660.08921932937 1502.85387786803 1572.8018404591 1630.02040028571 1469.17568639486 1554.82077820803 1480.24452642626 1496.75982569338 1431.01686852473 1428.3902660907 1587.86891630417 1566.59669103397 1572.34155005 1405.97034126457 1419.10356495493 1302.41092487565 1525.82405845551 1635.41335846937 1357.57368253659 1384.64062644783 1683.23871924804 1440.42559247148 NA 1551.43525349609 1540.98343111162 NA NA NA NA NA NA NA NA NA NA NA NA
"80" "Tokyo Joshi Pro '17" 2017-01-04 1648.03998212164 1502.85387786803 1572.8018404591 1620.17560963464 1469.17568639486 1552.63797335368 1480.24452642626 1496.75982569338 1440.86723115349 1428.3902660907 1599.9181535119 1566.59669103397 1576.70715975871 1403.20637937325 1419.10356495493 1298.04531516694 1525.82405845551 1645.25814912044 1355.68214176837 1384.64062644783 1669.35871752321 1433.33919173404 NA 1559.96554921487 1554.86343283645 1751.89154076822 1537.18280485436 1491.46970428122 NA NA NA NA NA NA NA NA NA
"81" "Girls Fight Out #1" 2017-01-21 1644.28246841619 1502.85387786803 1572.8018404591 1623.84775133504 1469.17568639486 1550.80190250347 1480.24452642626 1496.75982569338 1433.35220374261 1428.3902660907 1599.9181535119 1568.43276188418 1576.70715975871 1403.20637937325 1419.10356495493 1294.37317346653 1525.82405845551 1648.43481816032 1352.50547272849 1384.64062644783 1669.35871752321 1444.99688288865 NA 1559.96554921487 1554.86343283645 1751.89154076822 1537.18280485436 1479.81201312661 1507.51502741089 1503.75751370544 NA NA NA NA NA NA NA
"82" "Girls Fight Out #2" 2017-02-05 1646.05086359055 1502.85387786803 1572.8018404591 1626.32354066723 1469.17568639486 1549.03350732912 1480.24452642626 1496.75982569338 1427.94548761939 1428.3902660907 1599.9181535119 1575.93596646827 1576.70715975871 1403.20637937325 1419.10356495493 1290.83638311782 1525.82405845551 1645.95902882813 1347.55389406411 1384.64062644783 1669.35871752321 1442.29352482704 NA 1564.91712787925 1558.40022318516 1751.89154076822 1537.18280485436 1472.30880854251 1512.9217435341 1506.46087176705 NA NA NA NA NA NA NA
"83" "Girls Fight Out #3" 2017-02-18 1649.9605299855 1502.85387786803 1572.8018404591 1629.66998019784 1469.17568639486 1546.54264675882 1480.24452642626 1496.75982569338 1424.03582122444 1428.3902660907 1599.9181535119 1582.26854399133 1576.70715975871 1403.20637937325 1419.10356495493 1285.85466197723 1525.82405845551 1647.91386202561 1344.2074545335 1384.64062644783 1669.35871752321 1435.96094730399 NA 1564.91712787925 1556.44538998769 1751.89154076822 1537.18280485436 1472.30880854251 1517.90346467469 1508.95173233734 NA NA NA NA NA NA NA
"84" "Dramatic Fan Club Members Only Entertainment ~At This Time, Excitement In Ichigaya" 2017-02-26 1652.90291206335 1502.85387786803 1572.8018404591 1632.0981482739 1469.17568639486 1553.46314072063 1480.24452642626 1496.75982569338 1429.92058538013 1428.3902660907 1599.9181535119 1581.52665947817 1576.70715975871 1403.20637937325 1419.10356495493 1283.42649390117 1525.82405845551 1644.97147994776 1338.32269037781 1384.64062644783 1669.35871752321 1429.04045334218 NA 1564.91712787925 1557.18727450085 1751.89154076822 1537.18280485436 1472.30880854251 1517.90346467469 1508.95173233734 NA NA NA NA NA NA NA
"85" "Yokodai Station Event Wrestling Part 1 (2017)" 2017-03-04 1658.1620148916 1502.85387786803 1572.8018404591 1629.46859685978 1469.17568639486 1537.95726576062 1480.24452642626 1496.75982569338 1429.92058538013 1428.3902660907 1599.9181535119 1584.57439516982 1576.70715975871 1403.20637937325 1419.10356495493 1280.37875820952 1525.82405845551 1644.97147994776 1353.82856533781 1384.64062644783 1669.35871752321 1423.78135051393 NA 1564.91712787925 1559.81682591498 1751.89154076822 1537.18280485436 1472.30880854251 1517.90346467469 1508.95173233734 NA NA NA NA NA NA NA
"86" "Yokodai Station Event Wrestling Part 2 (2017)" 2017-03-04 1656.03102888048 1502.85387786803 1572.8018404591 1631.5995828709 1469.17568639486 1537.95726576062 1480.24452642626 1496.75982569338 1444.0994573001 1428.3902660907 1599.9181535119 1570.39552324984 1576.70715975871 1403.20637937325 1419.10356495493 1277.04302671514 1525.82405845551 1649.23345196999 1349.56659331558 1384.64062644783 1669.35871752321 1423.78135051393 NA 1564.91712787925 1563.15255740935 1751.89154076822 1537.18280485436 1472.30880854251 1517.90346467469 1508.95173233734 NA NA NA NA NA NA NA
"87" "At This Time, Get Excited In Nerima!" 2017-03-12 1661.01485991544 1502.85387786803 1572.8018404591 1634.09149838837 1469.17568639486 1532.97343472567 1480.24452642626 1496.75982569338 1442.14481708903 1428.3902660907 1599.9181535119 1567.90360773236 1576.70715975871 1403.20637937325 1419.10356495493 1273.133746293 1525.82405845551 1656.85317896554 1344.11309626458 1384.64062644783 1669.35871752321 1422.18034444514 NA 1557.2974008837 1571.03057240065 1751.89154076822 1537.18280485436 1466.03179962 1521.81274509683 1510.90637254841 1525.453497051 NA NA NA NA NA NA
"88" "At This Time, Get Excited In Yokohama!" 2017-03-25 1668.39727119819 1502.85387786803 1572.8018404591 1635.41506654703 1469.17568639486 1531.64986656701 1480.24452642626 1496.75982569338 1434.39848309006 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1270.48660997568 1525.82405845551 1659.50031528286 1347.96124824878 1384.64062644783 1669.35871752321 1415.06822944226 NA 1553.4492488995 1578.72687636905 1751.89154076822 1537.18280485436 1458.3354956516 1529.5590790958 1510.90637254841 1532.56561205388 NA NA NA NA NA NA
"89" "At This Time, Get Excited In Narimasu!" 2017-04-08 1665.33837270163 1502.85387786803 1572.8018404591 1639.30350551063 1469.17568639486 1534.70876506356 1480.24452642626 1496.75982569338 1436.18614886645 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1268.56115602954 1525.82405845551 1661.425769229 1344.07280928518 1378.52282945472 1669.35871752321 1415.96206233045 NA 1555.3934683813 1584.84467336216 1751.89154076822 1537.18280485436 1451.1808849282 1527.77141331941 1510.01253966022 1530.62139257208 1567.1546107234 NA NA NA NA NA
"90" "At This Time, Get Excited In Osaka!" 2017-04-30 1671.74624077778 1502.85387786803 1572.8018404591 1641.62126419904 1469.17568639486 1528.30089698741 1480.24452642626 1496.75982569338 1433.72272265462 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1264.93805066851 1525.82405845551 1659.1080105406 1339.43729190837 1382.25914542377 1669.35871752321 1411.03520990679 NA 1562.86610031942 1589.48019073898 1751.89154076822 1537.18280485436 1443.70825299009 1530.23483953124 1514.93939208388 1534.24449793312 1563.41829475435 NA NA NA NA NA
"91" "Girls Fight Out #4" 2017-05-07 1673.8096121216 1502.85387786803 1572.8018404591 1639.55789285522 1469.17568639486 1523.64350209575 1480.24452642626 1496.75982569338 1428.92726929553 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1261.89596270369 1525.82405845551 1657.04463919678 1335.31054922075 1378.24060187376 1669.35871752321 1408.63748322725 NA 1566.99284300704 1591.54356208279 1751.89154076822 1537.18280485436 1443.70825299009 1535.03029289033 1517.33711876343 1534.24449793312 1566.46038271916 NA NA NA NA NA
"92" "At This Time, Get Excited In Kasukabe!" 2017-05-14 1675.51757328502 1502.85387786803 1572.8018404591 1643.92979830449 1469.17568639486 1516.0137391258 1478.05857370163 1496.75982569338 1421.8896348361 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1260.18800154027 1525.82405845551 1659.23059192142 1331.12936437613 1378.24060187376 1669.35871752321 1407.52411341328 NA 1562.62093755778 1591.54356208279 1751.89154076822 1537.18280485436 1443.70825299009 1542.06792734976 1517.33711876343 1542.98763071703 1570.64156756377 NA NA NA NA NA
"93" "At This Time, Get Excited In Shinjuku!" 2017-06-04 1682.58745853393 1502.85387786803 1572.8018404591 1651.63134927139 1469.17568639486 1506.78855402219 1492.84679563326 1496.75982569338 1430.68566645331 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1265.02814637897 1525.82405845551 1644.44236998978 1342.47708491748 1366.89288133242 1669.35871752321 1411.92212922188 NA 1554.91938659088 1591.54356208279 1751.89154076822 1537.18280485436 1438.86810815139 1537.66991154116 1508.54108714622 1552.21281582065 1563.57168231486 NA NA NA NA NA
"94" "Girls Fight Out #5" 2017-06-24 1679.36298742005 1502.85387786803 1572.8018404591 1654.88313762049 1469.17568639486 1502.49925720317 1499.29573786102 1496.75982569338 1428.5410180438 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1262.0120380833 1525.82405845551 1646.58701839929 1336.02814268972 1363.64109298332 1669.35871752321 1408.62693659824 NA 1558.14385770477 1591.54356208279 1751.89154076822 1537.18280485436 1438.86810815139 1537.66991154116 1508.54108714622 1556.50211263967 1569.88298323417 NA NA NA NA NA
"95" "The 4th Tokyo Princess Cup Opener" 2017-07-02 1664.59931027125 1502.85387786803 1572.8018404591 1658.78401071108 1469.17568639486 1494.41475952614 1514.05941500983 1496.75982569338 1442.06607082959 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1259.58588317975 1525.82405845551 1652.12538641759 1331.67237296167 1363.64109298332 1669.35871752321 1404.72606350765 NA 1562.49962743281 1591.54356208279 1751.89154076822 1537.18280485436 1435.75589503664 1537.66991154116 1508.54108714622 1542.97705985388 1577.9674809112 NA NA NA NA NA
"96" "The 4th Tokyo Princess Cup 2nd Round" 2017-07-15 1668.45302551987 1502.85387786803 1572.8018404591 1663.12191201884 1469.17568639486 1496.34161715045 1522.01643671984 1496.75982569338 1434.10904911957 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1256.82766755026 1525.82405845551 1639.60148740845 1327.81865771305 1365.56795060763 1669.35871752321 1402.79920588334 NA 1575.02352644195 1591.54356208279 1751.89154076822 1537.18280485436 1431.41799372888 1537.66991154116 1508.54108714622 1541.05020222957 1580.72569654069 NA NA NA NA NA
"97" "Delicious Sacas Pro Wrestling 2017 ~Tokyo Joshi Pro~" 2017-07-26 1673.84164907802 1502.85387786803 1572.8018404591 1660.59124935631 1469.17568639486 1493.64730537137 1527.0777620449 1496.75982569338 1444.0315958681 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1253.56778367574 1525.82405845551 1642.13215007098 1322.75733238799 1368.2622623867 1669.35871752321 1397.41058232519 NA 1575.02352644195 1591.54356208279 1751.89154076822 1537.18280485436 1421.49544698036 1537.66991154116 1508.54108714622 1544.31008610408 1580.72569654069 NA NA NA NA NA
"98" "Fighting Beer Garden 2017 ~The 4th Tokyo Princess Cup Final Round~" 2017-07-30 1670.47140341496 1502.85387786803 1572.8018404591 1648.17702813041 1469.17568639486 1486.90681404525 1530.00592125902 1496.75982569338 1438.93788944185 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1258.05688623955 1525.82405845551 1645.50239573405 1329.49782371411 1371.63250804976 1669.35871752321 1394.86372911206 NA 1596.041544066 1591.54356208279 1751.89154076822 1537.18280485436 1417.00634441654 1537.66991154116 1511.08794035935 1540.93984044102 1569.19374092842 1505.09370642626 NA NA NA NA
"99" "At This Time, Get Excited In Itabashi!" 2017-08-12 1675.38222981518 1502.85387786803 1572.8018404591 1650.93117268226 1469.17568639486 1483.99733405106 1532.46133445913 1496.75982569338 1441.84736943604 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1252.23792625117 1525.82405845551 1652.58053041438 1326.74367916226 1366.77600985647 1669.35871752321 1400.68268910045 NA 1593.58613086589 1591.54356208279 1751.89154076822 1537.18280485436 1412.09551801633 1537.66991154116 1511.08794035935 1533.86170576069 1574.05023912171 1505.09370642626 NA NA NA NA
"100" "Brand New Wrestling ~The Beginning Of The New Era~" 2017-08-26 1670.67353842193 1502.85387786803 1572.8018404591 1659.19519345786 1469.17568639486 1487.21469334351 1524.20271815148 1496.75982569338 1444.98156460605 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1246.53964150271 1525.82405845551 1657.87814971574 1322.90681426306 1365.3152554543 1669.35871752321 1402.24978668545 NA 1601.84474717355 1591.54356208279 1751.89154076822 1537.18280485436 1417.79380276479 1534.53571637115 1509.52084277434 1530.64434646823 1580.48495770662 1503.52660884125 1493.56528141508 1581.7359792244 1884.70869139325 2121.56709758501
"101" "Shinkiba De Bakoon!" 2017-09-09 1666.08896285975 1502.85387786803 1572.8018404591 1662.06381264387 1469.17568639486 1485.78038375051 1525.63702774449 1496.75982569338 1452.91401067403 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1243.67102231669 1525.82405845551 1653.91192668175 1314.97436819509 1363.36524782957 1669.35871752321 1406.21600971944 NA 1592.67559604919 1591.54356208279 1753.84154839295 1537.18280485436 1422.37837832697 1534.53571637115 1509.52084277434 1539.5811585588 1589.65410883098 1503.52660884125 1484.62846932452 1581.7359792244 1884.70869139325 2121.56709758501
"102" "Yokohama De Bakoon!" 2017-09-16 1671.29434411731 1502.85387786803 1572.8018404591 1664.57196083881 1469.17568639486 1480.27417065968 1530.65332413435 1496.75982569338 1456.45725536115 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1240.22394959525 1525.82405845551 1659.41813977257 1313.1785174477 1356.27875845532 1669.35871752321 1413.30249909369 NA 1597.91851951802 1591.54356208279 1753.84154839295 1537.18280485436 1417.3620819371 1534.53571637115 1509.52084277434 1536.03791387167 1587.14596063605 1503.52660884125 1479.42308806696 1581.7359792244 1884.70869139325 2121.56709758501
"103" "Osaka De Bakoon!" 2017-09-30 1668.69325194264 1502.85387786803 1572.8018404591 1656.64539210697 1469.17568639486 1469.58973649135 1535.85550848368 1496.75982569338 1467.14168952949 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1235.02176524592 1525.82405845551 1662.39169215404 1326.70360249215 1353.30520607385 1669.35871752321 1425.18295511395 NA 1607.60855967134 1591.54356208279 1753.84154839295 1537.18280485436 1411.76356562449 1534.53571637115 1509.52084277434 1538.63900604634 1577.45592048272 1503.52660884125 1467.5426320467 1581.7359792244 1884.70869139325 2121.56709758501
"104" "Smile YES Yokohama" 2017-10-14 1674.98424457264 1502.85387786803 1572.8018404591 1658.62211988045 1469.17568639486 1467.7664886633 1539.80896403064 1496.75982569338 1465.16496175601 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1231.37526958981 1525.82405845551 1667.30583128138 1324.3671314925 1356.77424837259 1669.35871752321 1421.22949956699 NA 1614.54664426883 1591.54356208279 1753.84154839295 1537.18280485436 1404.825481027 1538.18221202725 1511.34409060239 1534.68448441599 1573.98687818398 1503.52660884125 1462.62849291937 1581.7359792244 1884.70869139325 2121.56709758501
"105" "Yokodai Station Pro Wrestling Part 1" 2017-10-28 1677.3301126475 1502.85387786803 1572.8018404591 1648.54147625643 1469.17568639486 1477.84713228732 1544.97952738461 1496.75982569338 1470.20528356802 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1231.37526958981 1525.82405845551 1662.26550946937 1322.02126341765 1351.60368501862 1669.35871752321 1421.22949956699 NA 1614.54664426883 1591.54356208279 1753.84154839295 1537.18280485436 1404.825481027 1538.18221202725 1511.34409060239 1534.68448441599 1573.98687818398 1503.52660884125 1462.62849291937 1581.7359792244 1884.70869139325 2121.56709758501
"106" "Yokodai Station Pro Wrestling Part 2" 2017-10-28 1684.23109704178 1502.85387786803 1572.8018404591 1645.09098405929 1469.17568639486 1477.84713228732 1544.68329892248 1496.75982569338 1470.20528356802 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1231.37526958981 1525.82405845551 1662.26550946937 1322.02126341765 1355.05417721577 1669.35871752321 1415.36321719382 NA 1614.54664426883 1591.54356208279 1753.84154839295 1537.18280485436 1397.92449663272 1538.18221202725 1511.34409060239 1534.98071287812 1579.85316055715 1503.52660884125 1462.62849291937 1581.7359792244 1884.70869139325 2121.56709758501
"107" "Girls Fight Out #6" 2017-10-29 1682.08136370175 1502.85387786803 1572.8018404591 1630.61761079051 1469.17568639486 1492.32050555609 1546.83303226251 1496.75982569338 1474.50475024808 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1227.07580290975 1525.82405845551 1664.4152428094 1317.54757345946 1346.77278427204 1669.35871752321 1423.64461013754 NA 1612.3969109288 1591.54356208279 1753.84154839295 1537.18280485436 1401.35293712046 1542.65590198544 1511.34409060239 1531.55227239037 1586.71004153263 1503.52660884125 1455.77161194388 1581.7359792244 1884.70869139325 2121.56709758501
"108" "Smile YES Shin-Kiba" 2017-11-03 1678.4027046347 1502.85387786803 1572.8018404591 1635.97093974141 1469.17568639486 1495.39820258329 1543.7553352353 1496.75982569338 1468.27755987515 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1403.20637937325 1419.10356495493 1239.62248691905 1525.82405845551 1671.7725609435 1305.00088945016 1350.45144333909 1669.35871752321 1417.48921608314 NA 1618.62410130172 1591.54356208279 1753.84154839295 1537.18280485436 1393.99561898636 1553.91713005186 1511.34409060239 1537.70766644478 1575.44881346621 1503.52660884125 1450.41828299298 1581.7359792244 1884.70869139325 2121.56709758501
"109" "Smile YES Shinjuku" 2017-11-23 1688.21189692058 1502.85387786803 1572.8018404591 1641.25142620266 1469.17568639486 1490.11771612205 1546.39557846593 1496.75982569338 1476.42625666585 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1395.05768258255 1419.10356495493 1236.80785153534 1525.82405845551 1661.96336865762 1301.15712756854 1348.52956239828 1669.35871752321 1428.43416309478 NA 1618.62410130172 1591.54356208279 1753.84154839295 1537.18280485436 1395.91749992717 1556.73176543557 1511.34409060239 1535.06742321416 1579.29257534782 1503.52660884125 1439.47333598133 1581.7359792244 1884.70869139325 2121.56709758501
"110" "I Tighten My Helmet And Leave For Korakuen" 2017-12-10 1685.15466782248 1502.85387786803 1572.8018404591 1637.00096670169 1469.17568639486 1497.08960632458 1547.33961066214 1496.75982569338 1485.36665858102 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1388.08579238002 1419.10356495493 1245.30877053728 1525.82405845551 1658.47742355636 1295.04266937236 1340.02864339634 1669.35871752321 1431.49139219288 NA 1624.73855949791 1591.54356208279 1753.84154839295 1537.18280485436 1395.91749992717 1560.98222493654 1511.34409060239 1538.55336831542 1578.34854315161 1503.52660884125 1430.53293406616 1581.7359792244 1884.70869139325 2121.56709758501
"111" "Se No, Merry Christmas!" 2017-12-23 1687.56678549334 1502.85387786803 1572.8018404591 1645.32867017905 1469.17568639486 1506.85468248436 1549.53119662919 1496.75982569338 1490.37798964183 1428.3902660907 1599.9181535119 1560.52119644962 1576.70715975871 1381.29167215748 1419.10356495493 1252.10289075983 1525.82405845551 1662.09200306277 1290.03133831155 1337.61652572549 1669.35871752321 1428.09433208161 NA 1622.54697353086 1591.54356208279 1753.84154839295 1537.18280485436 1392.30292042077 1564.37928504781 1511.34409060239 1533.81989610853 1570.02083967425 1503.52660884125 1425.50133011327 1581.7359792244 1884.70869139325 2121.56709758501
